timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1614790873278,679,Spike Test Transaction Controller,200,"Number of samples in transaction : 6, number of failing samples : 0",Spike Test 1-301,,true,,195584,1281,2,34,null,0,1,62
1614790873279,71,Create Bag HTTP Request,201,,Spike Test 1-301,text,true,,321,226,2,22,http://localhost:9090/bag/create,71,0,62
1614790873350,22,Create Item HTTP Request,201,,Spike Test 1-301,text,true,,306,249,2,22,http://localhost:9090/item/create,22,0,0
1614790873372,283,Read Bag HTTP Request,200,,Spike Test 1-301,text,true,,194027,160,2,28,http://localhost:9090/bag/read/1,280,0,0
1614790873655,71,Read Item HTTP Request,200,,Spike Test 1-301,text,true,,303,161,2,29,http://localhost:9090/item/read/1,70,0,0
1614790873726,186,Update Bag HTTP Request,202,,Spike Test 1-301,text,true,,316,227,2,33,http://localhost:9090/bag/update/2,186,0,0
1614790873912,46,Update Item HTTP Request,202,,Spike Test 1-301,text,true,,311,258,2,34,http://localhost:9090/item/update/2,46,0,0
1614790873278,777,Spike Test Transaction Controller,200,"Number of samples in transaction : 6, number of failing samples : 0",Spike Test 1-752,,true,,195629,1281,2,36,null,0,1,126
1614790873279,127,Create Bag HTTP Request,201,,Spike Test 1-752,text,true,,321,226,2,23,http://localhost:9090/bag/create,127,0,126
1614790873406,5,Create Item HTTP Request,201,,Spike Test 1-752,text,true,,306,249,2,23,http://localhost:9090/item/create,5,0,0
1614790873411,263,Read Bag HTTP Request,200,,Spike Test 1-752,text,true,,194072,160,2,28,http://localhost:9090/bag/read/1,260,0,0
1614790873674,64,Read Item HTTP Request,200,,Spike Test 1-752,text,true,,303,161,2,29,http://localhost:9090/item/read/1,63,0,0
1614790873738,176,Update Bag HTTP Request,202,,Spike Test 1-752,text,true,,316,227,2,33,http://localhost:9090/bag/update/2,175,0,0
1614790873914,142,Update Item HTTP Request,202,,Spike Test 1-752,text,true,,311,258,2,36,http://localhost:9090/item/update/2,141,0,0
1614790874051,1895,Spike Test Transaction Controller,200,"Number of samples in transaction : 6, number of failing samples : 0",Spike Test 1-301,,true,,197519,1281,2,74,null,0,0,9
1614790874051,127,Create Bag HTTP Request,201,,Spike Test 1-301,text,true,,321,226,2,38,http://localhost:9090/bag/create,126,0,9
1614790874178,5,Create Item HTTP Request,201,,Spike Test 1-301,text,true,,306,249,2,38,http://localhost:9090/item/create,5,0,0
1614790874183,487,Read Bag HTTP Request,200,,Spike Test 1-301,text,true,,195962,160,2,48,http://localhost:9090/bag/read/1,484,0,0
1614790874670,204,Read Item HTTP Request,200,,Spike Test 1-301,text,true,,303,161,2,52,http://localhost:9090/item/read/1,204,0,0
1614790874874,327,Update Bag HTTP Request,202,,Spike Test 1-301,text,true,,316,227,2,59,http://localhost:9090/bag/update/2,327,0,0
1614790875201,745,Update Item HTTP Request,202,,Spike Test 1-301,text,true,,311,258,2,74,http://localhost:9090/item/update/2,741,0,0
1614790874081,1964,Spike Test Transaction Controller,200,"Number of samples in transaction : 6, number of failing samples : 0",Spike Test 1-752,,true,,198695,1281,2,76,null,0,0,31
1614790874081,369,Create Bag HTTP Request,201,,Spike Test 1-752,text,true,,321,226,2,44,http://localhost:9090/bag/create,369,0,31
1614790874450,5,Create Item HTTP Request,201,,Spike Test 1-752,text,true,,306,249,2,44,http://localhost:9090/item/create,5,0,0
1614790874455,982,Read Bag HTTP Request,200,,Spike Test 1-752,text,true,,197138,160,2,63,http://localhost:9090/bag/read/1,979,0,0
1614790875437,53,Read Item HTTP Request,200,,Spike Test 1-752,text,true,,303,161,2,64,http://localhost:9090/item/read/1,52,0,0
1614790875490,2,Update Bag HTTP Request,202,,Spike Test 1-752,text,true,,316,227,2,64,http://localhost:9090/bag/update/2,2,0,0
1614790875492,553,Update Item HTTP Request,202,,Spike Test 1-752,text,true,,311,258,2,76,http://localhost:9090/item/update/2,552,0,0
1614790876050,2699,Spike Test Transaction Controller,200,"Number of samples in transaction : 6, number of failing samples : 0",Spike Test 1-752,,true,,203242,1281,2,102,null,0,0,3
1614790876050,292,Create Bag HTTP Request,201,,Spike Test 1-752,text,true,,321,226,2,81,http://localhost:9090/bag/create,292,0,3
1614790876342,336,Create Item HTTP Request,201,,Spike Test 1-752,text,true,,306,249,2,88,http://localhost:9090/item/create,336,0,0
1614790876678,1359,Read Bag HTTP Request,200,,Spike Test 1-752,text,true,,201685,160,2,102,http://localhost:9090/bag/read/1,1355,0,0
1614790878037,605,Read Item HTTP Request,200,,Spike Test 1-752,text,true,,303,161,2,102,http://localhost:9090/item/read/1,604,0,0
1614790878642,1,Update Bag HTTP Request,202,,Spike Test 1-752,text,true,,316,227,2,102,http://localhost:9090/bag/update/2,1,0,0
1614790878643,106,Update Item HTTP Request,202,,Spike Test 1-752,text,true,,311,258,2,102,http://localhost:9090/item/update/2,104,0,0
1614790876035,3002,Spike Test Transaction Controller,200,"Number of samples in transaction : 6, number of failing samples : 0",Spike Test 1-301,,true,,203242,1281,2,102,null,0,0,14
1614790876035,1004,Create Bag HTTP Request,201,,Spike Test 1-301,text,true,,321,226,2,95,http://localhost:9090/bag/create,1004,0,14
1614790877039,3,Create Item HTTP Request,201,,Spike Test 1-301,text,true,,306,249,2,95,http://localhost:9090/item/create,3,0,0
1614790877042,880,Read Bag HTTP Request,200,,Spike Test 1-301,text,true,,201685,160,2,102,http://localhost:9090/bag/read/1,876,0,0
1614790877922,606,Read Item HTTP Request,200,,Spike Test 1-301,text,true,,303,161,2,102,http://localhost:9090/item/read/1,606,0,0
1614790878528,18,Update Bag HTTP Request,202,,Spike Test 1-301,text,true,,316,227,2,102,http://localhost:9090/bag/update/2,18,0,0
1614790878546,491,Update Item HTTP Request,202,,Spike Test 1-301,text,true,,311,258,2,102,http://localhost:9090/item/update/2,477,0,0
1614790878970,2040,Spike Test Transaction Controller,200,"Number of samples in transaction : 6, number of failing samples : 0",Spike Test 1-752,,true,,205402,1281,2,102,null,0,0,80
1614790878970,466,Create Bag HTTP Request,201,,Spike Test 1-752,text,true,,321,226,2,102,http://localhost:9090/bag/create,466,0,80
1614790879436,1,Create Item HTTP Request,201,,Spike Test 1-752,text,true,,306,249,2,102,http://localhost:9090/item/create,1,0,0
1614790879437,92,Read Bag HTTP Request,200,,Spike Test 1-752,text,true,,203845,160,2,102,http://localhost:9090/bag/read/1,89,0,0
1614790879529,518,Read Item HTTP Request,200,,Spike Test 1-752,text,true,,303,161,2,102,http://localhost:9090/item/read/1,517,0,0
1614790880047,923,Update Bag HTTP Request,202,,Spike Test 1-752,text,true,,316,227,2,102,http://localhost:9090/bag/update/2,923,0,0
1614790880970,40,Update Item HTTP Request,202,,Spike Test 1-752,text,true,,311,258,2,102,http://localhost:9090/item/update/2,40,0,0
1614790881011,1292,Spike Test Transaction Controller,200,"Number of samples in transaction : 6, number of failing samples : 0",Spike Test 1-752,,true,,208514,1281,2,102,null,0,2,19
1614790881011,20,Create Bag HTTP Request,201,,Spike Test 1-752,text,true,,321,226,2,102,http://localhost:9090/bag/create,20,0,19
1614790881031,1,Create Item HTTP Request,201,,Spike Test 1-752,text,true,,306,249,2,102,http://localhost:9090/item/create,1,0,0
1614790881032,668,Read Bag HTTP Request,200,,Spike Test 1-752,text,true,,206957,160,2,102,http://localhost:9090/bag/read/1,665,0,0
1614790881700,73,Read Item HTTP Request,200,,Spike Test 1-752,text,true,,303,161,2,102,http://localhost:9090/item/read/1,40,0,0
1614790881774,472,Update Bag HTTP Request,202,,Spike Test 1-752,text,true,,316,227,2,102,http://localhost:9090/bag/update/2,472,0,0
1614790882246,58,Update Item HTTP Request,202,,Spike Test 1-752,text,true,,311,258,2,102,http://localhost:9090/item/update/2,56,0,0
1614790879052,3923,Spike Test Transaction Controller,200,"Number of samples in transaction : 6, number of failing samples : 0",Spike Test 1-301,,true,,206302,1281,2,102,null,0,0,22
1614790879052,411,Create Bag HTTP Request,201,,Spike Test 1-301,text,true,,321,226,2,102,http://localhost:9090/bag/create,411,0,22
1614790879463,450,Create Item HTTP Request,201,,Spike Test 1-301,text,true,,306,249,2,102,http://localhost:9090/item/create,450,0,0
1614790879913,222,Read Bag HTTP Request,200,,Spike Test 1-301,text,true,,204745,160,2,102,http://localhost:9090/bag/read/1,219,0,0
1614790880135,478,Read Item HTTP Request,200,,Spike Test 1-301,text,true,,303,161,2,102,http://localhost:9090/item/read/1,477,0,0
1614790880613,1821,Update Bag HTTP Request,202,,Spike Test 1-301,text,true,,316,227,2,102,http://localhost:9090/bag/update/2,1821,0,0
1614790882434,541,Update Item HTTP Request,202,,Spike Test 1-301,text,true,,311,258,2,102,http://localhost:9090/item/update/2,540,0,0
1614790882326,2174,Spike Test Transaction Controller,200,"Number of samples in transaction : 6, number of failing samples : 0",Spike Test 1-752,,true,,210990,1281,2,102,null,0,0,18
1614790882326,465,Create Bag HTTP Request,201,,Spike Test 1-752,text,true,,321,226,2,102,http://localhost:9090/bag/create,465,0,18
1614790882791,493,Create Item HTTP Request,201,,Spike Test 1-752,text,true,,306,249,2,102,http://localhost:9090/item/create,493,0,0
1614790883284,233,Read Bag HTTP Request,200,,Spike Test 1-752,text,true,,209433,160,2,102,http://localhost:9090/bag/read/1,230,0,0
1614790883517,916,Read Item HTTP Request,200,,Spike Test 1-752,text,true,,303,161,2,102,http://localhost:9090/item/read/1,915,0,0
1614790884433,11,Update Bag HTTP Request,202,,Spike Test 1-752,text,true,,316,227,2,102,http://localhost:9090/bag/update/2,11,0,0
1614790884444,56,Update Item HTTP Request,202,,Spike Test 1-752,text,true,,311,258,2,102,http://localhost:9090/item/update/2,53,0,0
1614790884546,1267,Spike Test Transaction Controller,200,"Number of samples in transaction : 6, number of failing samples : 0",Spike Test 1-752,,true,,214230,1281,2,102,null,0,0,3
1614790884546,458,Create Bag HTTP Request,201,,Spike Test 1-752,text,true,,321,226,2,102,http://localhost:9090/bag/create,458,0,3
1614790885004,2,Create Item HTTP Request,201,,Spike Test 1-752,text,true,,306,249,2,102,http://localhost:9090/item/create,2,0,0
1614790885006,665,Read Bag HTTP Request,200,,Spike Test 1-752,text,true,,212673,160,2,102,http://localhost:9090/bag/read/1,605,0,0
1614790885671,85,Read Item HTTP Request,200,,Spike Test 1-752,text,true,,303,161,2,102,http://localhost:9090/item/read/1,84,0,0
1614790885756,1,Update Bag HTTP Request,202,,Spike Test 1-752,text,true,,316,227,2,102,http://localhost:9090/bag/update/2,1,0,0
1614790885757,56,Update Item HTTP Request,202,,Spike Test 1-752,text,true,,311,258,2,102,http://localhost:9090/item/update/2,55,0,0
1614790883011,3562,Spike Test Transaction Controller,200,"Number of samples in transaction : 6, number of failing samples : 0",Spike Test 1-301,,true,,211305,1281,2,102,null,0,0,34
1614790883011,505,Create Bag HTTP Request,201,,Spike Test 1-301,text,true,,321,226,2,102,http://localhost:9090/bag/create,505,0,34
1614790883516,1,Create Item HTTP Request,201,,Spike Test 1-301,text,true,,306,249,2,102,http://localhost:9090/item/create,1,0,0
1614790883517,142,Read Bag HTTP Request,200,,Spike Test 1-301,text,true,,209748,160,2,102,http://localhost:9090/bag/read/1,137,0,0
1614790883659,496,Read Item HTTP Request,200,,Spike Test 1-301,text,true,,303,161,2,102,http://localhost:9090/item/read/1,496,0,0
1614790884155,1421,Update Bag HTTP Request,202,,Spike Test 1-301,text,true,,316,227,2,102,http://localhost:9090/bag/update/2,1421,0,0
1614790885576,997,Update Item HTTP Request,202,,Spike Test 1-301,text,true,,311,258,2,102,http://localhost:9090/item/update/2,996,0,0
1614790885930,1781,Spike Test Transaction Controller,200,"Number of samples in transaction : 6, number of failing samples : 0",Spike Test 1-752,,true,,216262,1281,2,102,null,0,1,27
1614790885930,1030,Create Bag HTTP Request,201,,Spike Test 1-752,text,true,,321,226,2,102,http://localhost:9090/bag/create,1030,0,27
1614790886960,0,Create Item HTTP Request,201,,Spike Test 1-752,text,true,,306,249,2,102,http://localhost:9090/item/create,0,0,0
1614790886961,175,Read Bag HTTP Request,200,,Spike Test 1-752,text,true,,214705,160,2,102,http://localhost:9090/bag/read/1,159,0,0
1614790887136,69,Read Item HTTP Request,200,,Spike Test 1-752,text,true,,303,161,2,102,http://localhost:9090/item/read/1,67,0,0
1614790887205,24,Update Bag HTTP Request,202,,Spike Test 1-752,text,true,,316,227,2,102,http://localhost:9090/bag/update/2,1,0,0
1614790887229,483,Update Item HTTP Request,202,,Spike Test 1-752,text,true,,311,258,2,102,http://localhost:9090/item/update/2,482,0,0
1614790886825,3184,Spike Test Transaction Controller,200,"Number of samples in transaction : 6, number of failing samples : 0",Spike Test 1-301,,true,,217882,1281,2,102,null,0,1,4
1614790886826,437,Create Bag HTTP Request,201,,Spike Test 1-301,text,true,,321,226,2,102,http://localhost:9090/bag/create,437,0,4
1614790887263,417,Create Item HTTP Request,201,,Spike Test 1-301,text,true,,306,249,2,102,http://localhost:9090/item/create,417,0,0
1614790887680,757,Read Bag HTTP Request,200,,Spike Test 1-301,text,true,,216325,160,2,102,http://localhost:9090/bag/read/1,753,0,0
1614790888437,430,Read Item HTTP Request,200,,Spike Test 1-301,text,true,,303,161,2,102,http://localhost:9090/item/read/1,416,0,0
1614790888867,280,Update Bag HTTP Request,202,,Spike Test 1-301,text,true,,316,227,2,102,http://localhost:9090/bag/update/2,280,0,0
1614790889147,863,Update Item HTTP Request,202,,Spike Test 1-301,text,true,,311,258,2,102,http://localhost:9090/item/update/2,863,0,0
1614790887852,3650,Spike Test Transaction Controller,200,"Number of samples in transaction : 6, number of failing samples : 0",Spike Test 1-752,,true,,219908,1281,2,102,null,0,0,4
1614790887852,518,Create Bag HTTP Request,201,,Spike Test 1-752,text,true,,321,226,2,102,http://localhost:9090/bag/create,518,0,4
1614790888370,1038,Create Item HTTP Request,201,,Spike Test 1-752,text,true,,306,249,2,102,http://localhost:9090/item/create,1038,0,0
1614790889408,447,Read Bag HTTP Request,200,,Spike Test 1-752,text,true,,218351,160,2,102,http://localhost:9090/bag/read/1,444,0,0
1614790889855,50,Read Item HTTP Request,200,,Spike Test 1-752,text,true,,303,161,2,102,http://localhost:9090/item/read/1,44,0,0
1614790889905,1114,Update Bag HTTP Request,202,,Spike Test 1-752,text,true,,316,227,2,102,http://localhost:9090/bag/update/2,1114,0,0
1614790891019,483,Update Item HTTP Request,202,,Spike Test 1-752,text,true,,311,258,2,102,http://localhost:9090/item/update/2,479,0,0
1614790892336,2043,Spike Test Transaction Controller,200,,Spike Test 1-284,,true,,226996,635,302,402,null,0,0,0
1614790892336,965,Create Bag HTTP Request,201,,Spike Test 1-284,text,true,,321,226,302,402,http://localhost:9090/bag/create,965,0,70
1614790893301,145,Create Item HTTP Request,201,,Spike Test 1-284,text,true,,306,249,302,402,http://localhost:9090/item/create,145,0,0
1614790893446,933,Read Bag HTTP Request,200,,Spike Test 1-284,text,true,,226369,160,302,402,http://localhost:9090/bag/read/1,928,0,0
1614790892399,2002,Spike Test Transaction Controller,201,,Spike Test 1-265,,true,,321,226,301,401,null,0,0,0
1614790892400,2001,Create Bag HTTP Request,201,,Spike Test 1-265,text,true,,321,226,301,401,http://localhost:9090/bag/create,2001,0,106
1614790892419,2006,Spike Test Transaction Controller,201,,Spike Test 1-259,,true,,321,226,300,400,null,0,0,0
1614790892420,2005,Create Bag HTTP Request,201,,Spike Test 1-259,text,true,,321,226,300,400,http://localhost:9090/bag/create,2005,0,109
1614790892322,2170,Spike Test Transaction Controller,200,,Spike Test 1-288,,true,,227401,635,299,399,null,0,0,0
1614790892322,79,Create Bag HTTP Request,201,,Spike Test 1-288,text,true,,321,226,38,138,http://localhost:9090/bag/create,78,0,70
1614790892401,898,Create Item HTTP Request,201,,Spike Test 1-288,text,true,,306,249,302,402,http://localhost:9090/item/create,898,0,0
1614790893299,1193,Read Bag HTTP Request,200,,Spike Test 1-288,text,true,,226774,160,299,399,http://localhost:9090/bag/read/1,1189,0,0
1614790892479,2023,Spike Test Transaction Controller,201,,Spike Test 1-241,,true,,321,226,298,398,null,0,0,0
1614790892479,2023,Create Bag HTTP Request,201,,Spike Test 1-241,text,true,,321,226,298,398,http://localhost:9090/bag/create,2023,0,110
1614790892360,2196,Spike Test Transaction Controller,201,,Spike Test 1-277,,true,,627,475,297,397,null,0,0,0
1614790892360,1424,Create Bag HTTP Request,201,,Spike Test 1-277,text,true,,321,226,302,402,http://localhost:9090/bag/create,1424,0,69
1614790893784,772,Create Item HTTP Request,201,,Spike Test 1-277,text,true,,306,249,297,397,http://localhost:9090/item/create,772,0,0
1614790892370,2186,Spike Test Transaction Controller,201,,Spike Test 1-274,,true,,627,475,297,397,null,0,0,0
1614790892370,1415,Create Bag HTTP Request,201,,Spike Test 1-274,text,true,,321,226,302,402,http://localhost:9090/bag/create,1415,0,76
1614790893785,771,Create Item HTTP Request,201,,Spike Test 1-274,text,true,,306,249,297,397,http://localhost:9090/item/create,771,0,0
1614790892425,2189,Spike Test Transaction Controller,200,,Spike Test 1-257,,true,,227851,635,295,395,null,0,0,0
1614790892426,1367,Create Bag HTTP Request,201,,Spike Test 1-257,text,true,,321,226,302,402,http://localhost:9090/bag/create,1367,0,104
1614790893793,0,Create Item HTTP Request,201,,Spike Test 1-257,text,true,,306,249,302,402,http://localhost:9090/item/create,0,0,0
1614790893794,820,Read Bag HTTP Request,200,,Spike Test 1-257,text,true,,227224,160,295,395,http://localhost:9090/bag/read/1,808,0,0
1614790892482,2056,Spike Test Transaction Controller,200,,Spike Test 1-240,,true,,227491,635,297,397,null,0,0,0
1614790892547,2043,Spike Test Transaction Controller,201,,Spike Test 1-221,,true,,321,226,297,397,null,0,0,0
1614790892482,878,Create Bag HTTP Request,201,,Spike Test 1-240,text,true,,321,226,302,402,http://localhost:9090/bag/create,878,0,117
1614790892547,2043,Create Bag HTTP Request,201,,Spike Test 1-221,text,true,,321,226,297,397,http://localhost:9090/bag/create,2043,0,149
1614790892386,2205,Spike Test Transaction Controller,201,,Spike Test 1-269,,true,,627,475,297,397,null,0,0,0
1614790893360,425,Create Item HTTP Request,201,,Spike Test 1-240,text,true,,306,249,302,402,http://localhost:9090/item/create,425,0,0
1614790892386,1400,Create Bag HTTP Request,201,,Spike Test 1-269,text,true,,321,226,302,402,http://localhost:9090/bag/create,1400,0,70
1614790893785,753,Read Bag HTTP Request,200,,Spike Test 1-240,text,true,,226864,160,297,397,http://localhost:9090/bag/read/1,749,0,0
1614790893786,805,Create Item HTTP Request,201,,Spike Test 1-269,text,true,,306,249,297,397,http://localhost:9090/item/create,805,0,0
1614790892564,2028,Spike Test Transaction Controller,201,,Spike Test 1-216,,true,,321,226,297,397,null,0,0,0
1614790892564,2028,Create Bag HTTP Request,201,,Spike Test 1-216,text,true,,321,226,297,397,http://localhost:9090/bag/create,2028,0,161
1614790892422,2192,Spike Test Transaction Controller,201,,Spike Test 1-258,,true,,627,475,295,395,null,0,0,0
1614790892423,1369,Create Bag HTTP Request,201,,Spike Test 1-258,text,true,,321,226,302,402,http://localhost:9090/bag/create,1369,0,106
1614790893792,822,Create Item HTTP Request,201,,Spike Test 1-258,text,true,,306,249,295,395,http://localhost:9090/item/create,822,0,0
1614790892429,2112,Spike Test Transaction Controller,200,,Spike Test 1-256,,true,,227311,635,297,397,null,0,0,0
1614790892430,907,Create Bag HTTP Request,201,,Spike Test 1-256,text,true,,321,226,302,402,http://localhost:9090/bag/create,907,0,106
1614790893337,176,Create Item HTTP Request,201,,Spike Test 1-256,text,true,,306,249,302,402,http://localhost:9090/item/create,176,0,0
1614790893513,1028,Read Bag HTTP Request,200,,Spike Test 1-256,text,true,,226684,160,297,397,http://localhost:9090/bag/read/1,1025,0,0
1614790892472,2144,Spike Test Transaction Controller,201,,Spike Test 1-243,,true,,321,226,295,395,null,0,0,0
1614790892472,2144,Create Bag HTTP Request,201,,Spike Test 1-243,text,true,,321,226,295,395,http://localhost:9090/bag/create,2144,0,114
1614790892567,2027,Spike Test Transaction Controller,201,,Spike Test 1-215,,true,,321,226,297,397,null,0,0,0
1614790892567,2027,Create Bag HTTP Request,201,,Spike Test 1-215,text,true,,321,226,297,397,http://localhost:9090/bag/create,2026,0,161
1614790892570,2084,Spike Test Transaction Controller,201,,Spike Test 1-214,,true,,321,226,286,386,null,0,0,0
1614790892570,2084,Create Bag HTTP Request,201,,Spike Test 1-214,text,true,,321,226,286,386,http://localhost:9090/bag/create,2084,0,168
1614790892459,2197,Spike Test Transaction Controller,201,,Spike Test 1-247,,true,,627,475,285,385,null,0,0,0
1614790892461,1375,Create Bag HTTP Request,201,,Spike Test 1-247,text,true,,321,226,302,402,http://localhost:9090/bag/create,1375,0,112
1614790893836,820,Create Item HTTP Request,201,,Spike Test 1-247,text,true,,306,249,285,385,http://localhost:9090/item/create,819,0,0
1614790892465,2193,Spike Test Transaction Controller,201,,Spike Test 1-245,,true,,627,475,285,385,null,0,0,0
1614790892465,1372,Create Bag HTTP Request,201,,Spike Test 1-245,text,true,,321,226,302,402,http://localhost:9090/bag/create,1372,0,114
1614790893837,821,Create Item HTTP Request,201,,Spike Test 1-245,text,true,,306,249,285,385,http://localhost:9090/item/create,821,0,0
1614790892550,2105,Spike Test Transaction Controller,201,,Spike Test 1-220,,true,,321,226,286,386,null,0,0,0
1614790892550,2105,Create Bag HTTP Request,201,,Spike Test 1-220,text,true,,321,226,286,386,http://localhost:9090/bag/create,2105,0,149
1614790892523,2175,Spike Test Transaction Controller,201,,Spike Test 1-228,,true,,627,475,282,382,null,0,0,0
1614790892524,862,Create Bag HTTP Request,201,,Spike Test 1-228,text,true,,321,226,302,402,http://localhost:9090/bag/create,862,0,129
1614790893386,1312,Create Item HTTP Request,201,,Spike Test 1-228,text,true,,306,249,282,382,http://localhost:9090/item/create,1312,0,0
1614790892506,2190,Spike Test Transaction Controller,201,,Spike Test 1-233,,true,,627,475,282,382,null,0,0,0
1614790892506,879,Create Bag HTTP Request,201,,Spike Test 1-233,text,true,,321,226,302,402,http://localhost:9090/bag/create,878,0,134
1614790893385,1311,Create Item HTTP Request,201,,Spike Test 1-233,text,true,,306,249,282,382,http://localhost:9090/item/create,1311,0,0
1614790892503,2194,Spike Test Transaction Controller,201,,Spike Test 1-234,,true,,627,475,282,382,null,0,0,0
1614790892503,882,Create Bag HTTP Request,201,,Spike Test 1-234,text,true,,321,226,302,402,http://localhost:9090/bag/create,882,0,136
1614790893385,1312,Create Item HTTP Request,201,,Spike Test 1-234,text,true,,306,249,282,382,http://localhost:9090/item/create,1312,0,0
1614790892396,2303,Spike Test Transaction Controller,201,,Spike Test 1-266,,true,,627,475,282,382,null,0,0,0
1614790892396,1448,Create Bag HTTP Request,201,,Spike Test 1-266,text,true,,321,226,302,402,http://localhost:9090/bag/create,1448,0,106
1614790893844,855,Create Item HTTP Request,201,,Spike Test 1-266,text,true,,306,249,282,382,http://localhost:9090/item/create,855,0,0
1614790892366,2330,Spike Test Transaction Controller,201,,Spike Test 1-275,,true,,627,475,282,382,null,0,0,0
1614790892366,1018,Create Bag HTTP Request,201,,Spike Test 1-275,text,true,,321,226,302,402,http://localhost:9090/bag/create,1018,0,70
1614790893384,1312,Create Item HTTP Request,201,,Spike Test 1-275,text,true,,306,249,282,382,http://localhost:9090/item/create,1311,0,0
1614790892363,2332,Spike Test Transaction Controller,201,,Spike Test 1-276,,true,,627,475,282,382,null,0,0,0
1614790892363,1021,Create Bag HTTP Request,201,,Spike Test 1-276,text,true,,321,226,302,402,http://localhost:9090/bag/create,1021,0,70
1614790893384,1311,Create Item HTTP Request,201,,Spike Test 1-276,text,true,,306,249,282,382,http://localhost:9090/item/create,1311,0,0
1614790892449,2327,Spike Test Transaction Controller,201,,Spike Test 1-250,,true,,627,475,277,377,null,0,0,0
1614790892450,1467,Create Bag HTTP Request,201,,Spike Test 1-250,text,true,,321,226,302,402,http://localhost:9090/bag/create,1467,0,112
1614790893917,859,Create Item HTTP Request,201,,Spike Test 1-250,text,true,,306,249,277,377,http://localhost:9090/item/create,859,0,0
1614790892510,2187,Spike Test Transaction Controller,201,,Spike Test 1-232,,true,,627,475,282,382,null,0,0,0
1614790892510,875,Create Bag HTTP Request,201,,Spike Test 1-232,text,true,,321,226,302,402,http://localhost:9090/bag/create,875,0,132
1614790893385,1312,Create Item HTTP Request,201,,Spike Test 1-232,text,true,,306,249,282,382,http://localhost:9090/item/create,1312,0,0
1614790892350,2345,Spike Test Transaction Controller,201,,Spike Test 1-280,,true,,627,475,282,382,null,0,0,0
1614790892350,1034,Create Bag HTTP Request,201,,Spike Test 1-280,text,true,,321,226,302,402,http://localhost:9090/bag/create,1034,0,69
1614790893384,1311,Create Item HTTP Request,201,,Spike Test 1-280,text,true,,306,249,282,382,http://localhost:9090/item/create,1311,0,0
1614790892393,2307,Spike Test Transaction Controller,201,,Spike Test 1-267,,true,,627,475,281,381,null,0,0,0
1614790892393,994,Create Bag HTTP Request,201,,Spike Test 1-267,text,true,,321,226,302,402,http://localhost:9090/bag/create,993,0,109
1614790893387,1313,Create Item HTTP Request,201,,Spike Test 1-267,text,true,,306,249,281,381,http://localhost:9090/item/create,1313,0,0
1614790892432,2341,Spike Test Transaction Controller,201,,Spike Test 1-255,,true,,627,475,277,377,null,0,0,0
1614790892433,1483,Create Bag HTTP Request,201,,Spike Test 1-255,text,true,,321,226,302,402,http://localhost:9090/bag/create,1483,0,106
1614790893916,857,Create Item HTTP Request,201,,Spike Test 1-255,text,true,,306,249,277,377,http://localhost:9090/item/create,857,0,0
1614790892752,2023,Spike Test Transaction Controller,201,,Spike Test 1-159,,true,,627,475,277,377,null,0,0,0
1614790892752,585,Create Bag HTTP Request,201,,Spike Test 1-159,text,true,,321,226,302,402,http://localhost:9090/bag/create,585,0,381
1614790893337,1438,Create Item HTTP Request,201,,Spike Test 1-159,text,true,,306,249,277,377,http://localhost:9090/item/create,1438,0,0
1614790892390,2308,Spike Test Transaction Controller,201,,Spike Test 1-268,,true,,627,475,282,382,null,0,0,0
1614790892390,1453,Create Bag HTTP Request,201,,Spike Test 1-268,text,true,,321,226,302,402,http://localhost:9090/bag/create,1453,0,109
1614790893843,855,Create Item HTTP Request,201,,Spike Test 1-268,text,true,,306,249,282,382,http://localhost:9090/item/create,855,0,0
1614790892435,2382,Spike Test Transaction Controller,200,,Spike Test 1-254,,true,,228391,635,277,377,null,0,0,0
1614790892436,1481,Create Bag HTTP Request,201,,Spike Test 1-254,text,true,,321,226,302,402,http://localhost:9090/bag/create,1481,0,107
1614790893917,1,Create Item HTTP Request,201,,Spike Test 1-254,text,true,,306,249,302,402,http://localhost:9090/item/create,1,0,0
1614790893918,899,Read Bag HTTP Request,200,,Spike Test 1-254,text,true,,227764,160,277,377,http://localhost:9090/bag/read/1,894,0,0
1614790892576,2222,Spike Test Transaction Controller,201,,Spike Test 1-212,,true,,627,475,277,377,null,0,0,0
1614790892576,1343,Create Bag HTTP Request,201,,Spike Test 1-212,text,true,,321,226,302,402,http://localhost:9090/bag/create,1343,0,168
1614790893919,879,Create Item HTTP Request,201,,Spike Test 1-212,text,true,,306,249,277,377,http://localhost:9090/item/create,879,0,0
1614790892445,2352,Spike Test Transaction Controller,201,,Spike Test 1-251,,true,,627,475,277,377,null,0,0,0
1614790892446,1473,Create Bag HTTP Request,201,,Spike Test 1-251,text,true,,321,226,302,402,http://localhost:9090/bag/create,1473,0,116
1614790893919,878,Create Item HTTP Request,201,,Spike Test 1-251,text,true,,306,249,277,377,http://localhost:9090/item/create,878,0,0
1614790892709,2088,Spike Test Transaction Controller,200,,Spike Test 1-172,,true,,228301,635,277,377,null,0,0,0
1614790892709,596,Create Bag HTTP Request,201,,Spike Test 1-172,text,true,,321,226,302,402,http://localhost:9090/bag/create,596,0,354
